Age,Gender,MaritalStatus,IncomeLevel,AmountSpent,ProductCategory,InteractionType,ResolutionStatus,LoginFrequency,ServiceUsage,ChurnStatus
37,M,Married,Medium,217,Furniture,Complaint,Resolved,43,Online Banking,1
37,M,Married,Medium,196.98,Groceries,Inquiry,Unresolved,43,Online Banking,1
37,M,Married,Medium,196.98,Groceries,Complaint,Resolved,43,Online Banking,1
37,M,Married,Medium,422.9,Books,Inquiry,Unresolved,43,Online Banking,1
37,M,Married,Medium,422.9,Books,Complaint,Resolved,43,Online Banking,1
64,M,Single,High,349.33,Furniture,Complaint,Unresolved,4,Mobile App,0
64,M,Single,High,263.08,Clothing,Complaint,Unresolved,4,Mobile App,0
64,M,Single,High,226.07,Electronics,Complaint,Unresolved,4,Mobile App,0
64,M,Single,High,378.98,Groceries,Complaint,Unresolved,4,Mobile App,0
64,M,Single,High,367.1,Electronics,Complaint,Unresolved,4,Mobile App,0
64,M,Single,High,399.28,Electronics,Complaint,Unresolved,4,Mobile App,0
60,F,Married,Medium,82.91,Furniture,Feedback,Unresolved,6,Mobile App,0
60,F,Married,Medium,82.91,Furniture,Complaint,Resolved,6,Mobile App,0
60,F,Married,Medium,290.67,Books,Feedback,Unresolved,6,Mobile App,0
60,F,Married,Medium,290.67,Books,Complaint,Resolved,6,Mobile App,0
60,F,Married,Medium,52.3,Clothing,Feedback,Unresolved,6,Mobile App,0
60,F,Married,Medium,52.3,Clothing,Complaint,Resolved,6,Mobile App,0
69,M,Divorced,High,259.3,Electronics,Feedback,Resolved,22,Mobile App,0
69,M,Divorced,High,259.3,Electronics,Inquiry,Unresolved,22,Mobile App,0
69,M,Divorced,High,313.26,Books,Feedback,Resolved,22,Mobile App,0
69,M,Divorced,High,313.26,Books,Inquiry,Unresolved,22,Mobile App,0
69,M,Divorced,High,492.32,Clothing,Feedback,Resolved,22,Mobile App,0
69,M,Divorced,High,492.32,Clothing,Inquiry,Unresolved,22,Mobile App,0
58,F,Widowed,Low,184.49,Books,Feedback,Resolved,2,Website,1
58,F,Widowed,Low,184.18,Furniture,Feedback,Resolved,2,Website,1
58,F,Widowed,Low,303.76,Clothing,Feedback,Resolved,2,Website,1
58,F,Widowed,Low,53.41,Furniture,Feedback,Resolved,2,Website,1
58,F,Widowed,Low,229.65,Books,Feedback,Resolved,2,Website,1
31,F,Widowed,Medium,181.34,Clothing,None,No Issue,47,Mobile App,0
48,F,Widowed,Low,25.9,Furniture,Feedback,Resolved,48,Online Banking,0
48,F,Widowed,Low,297.64,Electronics,Feedback,Resolved,48,Online Banking,0
48,F,Widowed,Low,488.7,Furniture,Feedback,Resolved,48,Online Banking,0
48,F,Widowed,Low,311.07,Books,Feedback,Resolved,48,Online Banking,0
48,F,Widowed,Low,118.19,Furniture,Feedback,Resolved,48,Online Banking,0
42,F,Single,Low,452.48,Books,Feedback,Resolved,40,Website,0
42,F,Single,Low,297.02,Electronics,Feedback,Resolved,40,Website,0
42,F,Single,Low,449.96,Furniture,Feedback,Resolved,40,Website,0
42,F,Single,Low,483.63,Groceries,Feedback,Resolved,40,Website,0
42,F,Single,Low,148.79,Clothing,Feedback,Resolved,40,Website,0
42,F,Single,Low,152.24,Groceries,Feedback,Resolved,40,Website,0
42,F,Single,Low,229.04,Furniture,Feedback,Resolved,40,Website,0
42,F,Single,Low,143.19,Books,Feedback,Resolved,40,Website,0
20,M,Married,Low,388.28,Furniture,Complaint,Unresolved,32,Website,1
20,M,Married,Low,388.28,Furniture,Complaint,Resolved,32,Website,1
20,M,Married,Low,210.19,Electronics,Complaint,Unresolved,32,Website,1
20,M,Married,Low,210.19,Electronics,Complaint,Resolved,32,Website,1
20,M,Married,Low,361.37,Books,Complaint,Unresolved,32,Website,1
20,M,Married,Low,361.37,Books,Complaint,Resolved,32,Website,1
20,M,Married,Low,167.09,Electronics,Complaint,Unresolved,32,Website,1
20,M,Married,Low,167.09,Electronics,Complaint,Resolved,32,Website,1
21,F,Widowed,High,336.01,Furniture,Inquiry,Unresolved,39,Mobile App,0
21,F,Widowed,High,199.62,Books,Inquiry,Unresolved,39,Mobile App,0
21,F,Widowed,High,266.32,Furniture,Inquiry,Unresolved,39,Mobile App,0
21,F,Widowed,High,408.04,Groceries,Inquiry,Unresolved,39,Mobile App,0
21,F,Widowed,High,356.13,Furniture,Inquiry,Unresolved,39,Mobile App,0
21,F,Widowed,High,428.65,Clothing,Inquiry,Unresolved,39,Mobile App,0
21,F,Widowed,High,20.04,Furniture,Inquiry,Unresolved,39,Mobile App,0
21,F,Widowed,High,85.25,Furniture,Inquiry,Unresolved,39,Mobile App,0
21,F,Widowed,High,64.69,Furniture,Inquiry,Unresolved,39,Mobile App,0
48,M,Divorced,Low,122.82,Books,Inquiry,Unresolved,21,Website,1
48,M,Divorced,Low,355.6,Clothing,Inquiry,Unresolved,21,Website,1
48,M,Divorced,Low,366.77,Books,Inquiry,Unresolved,21,Website,1
48,M,Divorced,Low,107.06,Clothing,Inquiry,Unresolved,21,Website,1
48,M,Divorced,Low,302.03,Books,Inquiry,Unresolved,21,Website,1
48,M,Divorced,Low,20.97,Groceries,Inquiry,Unresolved,21,Website,1
48,M,Divorced,Low,173.08,Electronics,Inquiry,Unresolved,21,Website,1
52,F,Single,High,244.37,Books,Feedback,Resolved,8,Mobile App,0
52,F,Single,High,230.56,Groceries,Feedback,Resolved,8,Mobile App,0
52,F,Single,High,426.22,Electronics,Feedback,Resolved,8,Mobile App,0
52,F,Single,High,446.7,Books,Feedback,Resolved,8,Mobile App,0
52,F,Single,High,477.4,Furniture,Feedback,Resolved,8,Mobile App,0
52,F,Single,High,444.97,Groceries,Feedback,Resolved,8,Mobile App,0
52,F,Single,High,262.49,Clothing,Feedback,Resolved,8,Mobile App,0
61,M,Married,Medium,435.24,Groceries,Complaint,Unresolved,25,Website,0
61,M,Married,Medium,435.24,Groceries,Inquiry,Resolved,25,Website,0
61,M,Married,Medium,184.38,Furniture,Complaint,Unresolved,25,Website,0
61,M,Married,Medium,184.38,Furniture,Inquiry,Resolved,25,Website,0
61,M,Married,Medium,131.59,Furniture,Complaint,Unresolved,25,Website,0
61,M,Married,Medium,131.59,Furniture,Inquiry,Resolved,25,Website,0
61,M,Married,Medium,422.53,Electronics,Complaint,Unresolved,25,Website,0
61,M,Married,Medium,422.53,Electronics,Inquiry,Resolved,25,Website,0
61,M,Married,Medium,357.22,Furniture,Complaint,Unresolved,25,Website,0
61,M,Married,Medium,357.22,Furniture,Inquiry,Resolved,25,Website,0
61,M,Married,Medium,441.8,Electronics,Complaint,Unresolved,25,Website,0
61,M,Married,Medium,441.8,Electronics,Inquiry,Resolved,25,Website,0
31,F,Married,Low,238.69,Electronics,Inquiry,Resolved,41,Mobile App,0
31,F,Married,Low,257.99,Books,Inquiry,Resolved,41,Mobile App,0
31,F,Married,Low,109.41,Books,Inquiry,Resolved,41,Mobile App,0
66,F,Married,Medium,217.52,Electronics,Complaint,Unresolved,36,Mobile App,1
66,F,Married,Medium,99.6,Furniture,Complaint,Unresolved,36,Mobile App,1
66,F,Married,Medium,202.38,Clothing,Complaint,Unresolved,36,Mobile App,1
66,F,Married,Medium,457.32,Books,Complaint,Unresolved,36,Mobile App,1
66,F,Married,Medium,367.77,Books,Complaint,Unresolved,36,Mobile App,1
66,F,Married,Medium,9.83,Books,Complaint,Unresolved,36,Mobile App,1
66,F,Married,Medium,447.04,Books,Complaint,Unresolved,36,Mobile App,1
58,M,Married,Medium,71.74,Books,Inquiry,Resolved,4,Website,0
58,M,Married,Medium,71.74,Books,Inquiry,Unresolved,4,Website,0
58,M,Married,Medium,135.1,Furniture,Inquiry,Resolved,4,Website,0
58,M,Married,Medium,135.1,Furniture,Inquiry,Unresolved,4,Website,0
58,M,Married,Medium,62.04,Groceries,Inquiry,Resolved,4,Website,0
58,M,Married,Medium,62.04,Groceries,Inquiry,Unresolved,4,Website,0
58,M,Married,Medium,264.9,Books,Inquiry,Resolved,4,Website,0
58,M,Married,Medium,264.9,Books,Inquiry,Unresolved,4,Website,0
58,M,Married,Medium,155.9,Electronics,Inquiry,Resolved,4,Website,0
58,M,Married,Medium,155.9,Electronics,Inquiry,Unresolved,4,Website,0
58,M,Married,Medium,179.18,Books,Inquiry,Resolved,4,Website,0
58,M,Married,Medium,179.18,Books,Inquiry,Unresolved,4,Website,0
58,M,Married,Medium,350.04,Electronics,Inquiry,Resolved,4,Website,0
58,M,Married,Medium,350.04,Electronics,Inquiry,Unresolved,4,Website,0
26,F,Single,High,106.22,Books,None,No Issue,15,Website,1
26,F,Single,High,144.06,Clothing,None,No Issue,15,Website,1
26,F,Single,High,121.27,Clothing,None,No Issue,15,Website,1
26,F,Single,High,74.53,Groceries,None,No Issue,15,Website,1
26,F,Single,High,27.14,Clothing,None,No Issue,15,Website,1
26,F,Single,High,463.56,Furniture,None,No Issue,15,Website,1
37,F,Divorced,Medium,429.79,Electronics,Inquiry,Unresolved,28,Website,0
49,F,Married,High,224.68,Clothing,None,No Issue,20,Website,0
49,F,Married,High,469.67,Groceries,None,No Issue,20,Website,0
49,F,Married,High,47.28,Groceries,None,No Issue,20,Website,0
26,F,Single,High,322.61,Groceries,None,No Issue,38,Website,0
26,F,Single,High,89.97,Electronics,None,No Issue,38,Website,0
44,F,Single,Medium,265.48,Groceries,None,No Issue,6,Online Banking,0
44,F,Single,Medium,485.2,Clothing,None,No Issue,6,Online Banking,0
44,F,Single,Medium,43.2,Electronics,None,No Issue,6,Online Banking,0
44,F,Single,Medium,416.95,Books,None,No Issue,6,Online Banking,0
44,F,Single,Medium,124.42,Books,None,No Issue,6,Online Banking,0
44,F,Single,Medium,368.25,Groceries,None,No Issue,6,Online Banking,0
44,F,Single,Medium,282.43,Groceries,None,No Issue,6,Online Banking,0
20,F,Divorced,Medium,444.52,Clothing,None,No Issue,30,Mobile App,0
20,F,Divorced,Medium,271.16,Clothing,None,No Issue,30,Mobile App,0
21,F,Single,Medium,480.14,Furniture,Inquiry,Resolved,32,Online Banking,0
21,F,Single,Medium,359.68,Clothing,Inquiry,Resolved,32,Online Banking,0
21,F,Single,Medium,90.94,Electronics,Inquiry,Resolved,32,Online Banking,0
21,F,Single,Medium,392,Electronics,Inquiry,Resolved,32,Online Banking,0
21,F,Single,Medium,168.89,Books,Inquiry,Resolved,32,Online Banking,0
62,F,Single,High,431.98,Groceries,Inquiry,Resolved,49,Online Banking,1
62,F,Single,High,410.31,Groceries,Inquiry,Resolved,49,Online Banking,1
62,F,Single,High,293.15,Groceries,Inquiry,Resolved,49,Online Banking,1
32,M,Widowed,High,16.77,Groceries,None,No Issue,41,Online Banking,0
32,M,Widowed,High,80.42,Furniture,None,No Issue,41,Online Banking,0
50,F,Widowed,Medium,264.5,Groceries,Complaint,Resolved,4,Online Banking,0
50,F,Widowed,Medium,264.5,Groceries,Inquiry,Resolved,4,Online Banking,0
50,F,Widowed,Medium,150.66,Clothing,Complaint,Resolved,4,Online Banking,0
50,F,Widowed,Medium,150.66,Clothing,Inquiry,Resolved,4,Online Banking,0
50,F,Widowed,Medium,287.09,Furniture,Complaint,Resolved,4,Online Banking,0
50,F,Widowed,Medium,287.09,Furniture,Inquiry,Resolved,4,Online Banking,0
50,F,Widowed,Medium,449.79,Groceries,Complaint,Resolved,4,Online Banking,0
50,F,Widowed,Medium,449.79,Groceries,Inquiry,Resolved,4,Online Banking,0
50,F,Widowed,Medium,7.21,Electronics,Complaint,Resolved,4,Online Banking,0
50,F,Widowed,Medium,7.21,Electronics,Inquiry,Resolved,4,Online Banking,0
50,F,Widowed,Medium,125.64,Clothing,Complaint,Resolved,4,Online Banking,0
50,F,Widowed,Medium,125.64,Clothing,Inquiry,Resolved,4,Online Banking,0
22,M,Divorced,High,64.86,Furniture,None,No Issue,35,Mobile App,0
22,M,Divorced,High,233.53,Furniture,None,No Issue,35,Mobile App,0
22,M,Divorced,High,162.48,Clothing,None,No Issue,35,Mobile App,0
21,F,Widowed,Medium,20.24,Books,Complaint,Resolved,30,Mobile App,0
21,F,Widowed,Medium,20.24,Books,Feedback,Resolved,30,Mobile App,0
21,F,Widowed,Medium,493.02,Clothing,Complaint,Resolved,30,Mobile App,0
21,F,Widowed,Medium,493.02,Clothing,Feedback,Resolved,30,Mobile App,0
63,M,Single,High,310.55,Books,Inquiry,Unresolved,49,Mobile App,0
63,M,Single,High,310.55,Books,Feedback,Resolved,49,Mobile App,0
63,M,Single,High,225.4,Electronics,Inquiry,Unresolved,49,Mobile App,0
63,M,Single,High,225.4,Electronics,Feedback,Resolved,49,Mobile App,0
63,M,Single,High,97.95,Furniture,Inquiry,Unresolved,49,Mobile App,0
63,M,Single,High,97.95,Furniture,Feedback,Resolved,49,Mobile App,0
63,M,Single,High,252.74,Groceries,Inquiry,Unresolved,49,Mobile App,0
63,M,Single,High,252.74,Groceries,Feedback,Resolved,49,Mobile App,0
63,M,Single,High,424.94,Clothing,Inquiry,Unresolved,49,Mobile App,0
63,M,Single,High,424.94,Clothing,Feedback,Resolved,49,Mobile App,0
63,M,Single,High,456.67,Furniture,Inquiry,Unresolved,49,Mobile App,0
63,M,Single,High,456.67,Furniture,Feedback,Resolved,49,Mobile App,0
29,M,Single,High,155.02,Furniture,Inquiry,Unresolved,41,Mobile App,0
29,M,Single,High,155.02,Furniture,Feedback,Resolved,41,Mobile App,0
29,M,Single,High,388.89,Books,Inquiry,Unresolved,41,Mobile App,0
29,M,Single,High,388.89,Books,Feedback,Resolved,41,Mobile App,0
29,M,Single,High,30.56,Clothing,Inquiry,Unresolved,41,Mobile App,0
29,M,Single,High,30.56,Clothing,Feedback,Resolved,41,Mobile App,0
40,M,Divorced,Low,216.1,Electronics,Inquiry,Unresolved,22,Website,1
40,M,Divorced,Low,283.29,Groceries,Inquiry,Unresolved,22,Website,1
40,M,Divorced,Low,262.13,Groceries,Inquiry,Unresolved,22,Website,1
40,M,Divorced,Low,399.7,Groceries,Inquiry,Unresolved,22,Website,1
40,M,Divorced,Low,62.29,Electronics,Inquiry,Unresolved,22,Website,1
40,M,Divorced,Low,70.07,Groceries,Inquiry,Unresolved,22,Website,1
40,M,Divorced,Low,124.39,Books,Inquiry,Unresolved,22,Website,1
31,F,Single,Low,318.77,Books,Inquiry,Unresolved,2,Website,0
31,F,Single,Low,318.77,Books,Feedback,Resolved,2,Website,0
31,F,Single,Low,130.68,Electronics,Inquiry,Unresolved,2,Website,0
31,F,Single,Low,130.68,Electronics,Feedback,Resolved,2,Website,0
31,F,Single,Low,404.61,Furniture,Inquiry,Unresolved,2,Website,0
31,F,Single,Low,404.61,Furniture,Feedback,Resolved,2,Website,0
31,F,Single,Low,326.09,Electronics,Inquiry,Unresolved,2,Website,0
31,F,Single,Low,326.09,Electronics,Feedback,Resolved,2,Website,0
31,F,Single,Low,317.56,Clothing,Inquiry,Unresolved,2,Website,0
31,F,Single,Low,317.56,Clothing,Feedback,Resolved,2,Website,0
31,F,Single,Low,114.83,Groceries,Inquiry,Unresolved,2,Website,0
31,F,Single,Low,114.83,Groceries,Feedback,Resolved,2,Website,0
31,F,Single,Low,330.11,Groceries,Inquiry,Unresolved,2,Website,0
31,F,Single,Low,330.11,Groceries,Feedback,Resolved,2,Website,0
63,F,Divorced,Medium,350.28,Furniture,Complaint,Unresolved,12,Website,0
63,F,Divorced,Medium,350.28,Furniture,Feedback,Resolved,12,Website,0
63,F,Divorced,Medium,369.77,Electronics,Complaint,Unresolved,12,Website,0
63,F,Divorced,Medium,369.77,Electronics,Feedback,Resolved,12,Website,0
63,F,Divorced,Medium,452.48,Electronics,Complaint,Unresolved,12,Website,0
63,F,Divorced,Medium,452.48,Electronics,Feedback,Resolved,12,Website,0
29,M,Widowed,Low,270.34,Clothing,Inquiry,Unresolved,34,Website,0
29,M,Widowed,Low,270.34,Clothing,Feedback,Resolved,34,Website,0
34,F,Widowed,High,364.98,Books,None,No Issue,34,Website,0
34,F,Widowed,High,145.6,Furniture,None,No Issue,34,Website,0
34,F,Widowed,High,289.38,Clothing,None,No Issue,34,Website,0
34,F,Widowed,High,226.47,Clothing,None,No Issue,34,Website,0
34,F,Widowed,High,362.54,Furniture,None,No Issue,34,Website,0
42,F,Married,Medium,362.75,Groceries,Feedback,Resolved,14,Website,0
42,F,Married,Medium,362.75,Groceries,Inquiry,Unresolved,14,Website,0
42,F,Married,Medium,243.5,Electronics,Feedback,Resolved,14,Website,0
42,F,Married,Medium,243.5,Electronics,Inquiry,Unresolved,14,Website,0
42,F,Married,Medium,361.18,Books,Feedback,Resolved,14,Website,0
42,F,Married,Medium,361.18,Books,Inquiry,Unresolved,14,Website,0
42,F,Married,Medium,267.54,Groceries,Feedback,Resolved,14,Website,0
42,F,Married,Medium,267.54,Groceries,Inquiry,Unresolved,14,Website,0
42,F,Married,Medium,208.97,Books,Feedback,Resolved,14,Website,0
42,F,Married,Medium,208.97,Books,Inquiry,Unresolved,14,Website,0
42,F,Married,Medium,267.77,Electronics,Feedback,Resolved,14,Website,0
42,F,Married,Medium,267.77,Electronics,Inquiry,Unresolved,14,Website,0
47,M,Widowed,Low,236.98,Electronics,Complaint,Unresolved,39,Website,0
47,M,Widowed,Low,236.98,Electronics,Inquiry,Unresolved,39,Website,0
47,M,Widowed,Low,109.14,Furniture,Complaint,Unresolved,39,Website,0
47,M,Widowed,Low,109.14,Furniture,Inquiry,Unresolved,39,Website,0
47,M,Widowed,Low,103.62,Electronics,Complaint,Unresolved,39,Website,0
47,M,Widowed,Low,103.62,Electronics,Inquiry,Unresolved,39,Website,0
47,M,Widowed,Low,466.37,Groceries,Complaint,Unresolved,39,Website,0
47,M,Widowed,Low,466.37,Groceries,Inquiry,Unresolved,39,Website,0
47,M,Widowed,Low,236.93,Books,Complaint,Unresolved,39,Website,0
47,M,Widowed,Low,236.93,Books,Inquiry,Unresolved,39,Website,0
47,M,Widowed,Low,134.62,Groceries,Complaint,Unresolved,39,Website,0
47,M,Widowed,Low,134.62,Groceries,Inquiry,Unresolved,39,Website,0
47,M,Widowed,Low,491.25,Clothing,Complaint,Unresolved,39,Website,0
47,M,Widowed,Low,491.25,Clothing,Inquiry,Unresolved,39,Website,0
47,M,Widowed,Low,355.25,Electronics,Complaint,Unresolved,39,Website,0
47,M,Widowed,Low,355.25,Electronics,Inquiry,Unresolved,39,Website,0
39,F,Married,Medium,304.64,Books,Inquiry,Unresolved,39,Online Banking,1
39,F,Married,Medium,304.64,Books,Complaint,Resolved,39,Online Banking,1
39,F,Married,Medium,49.43,Books,Inquiry,Unresolved,39,Online Banking,1
39,F,Married,Medium,49.43,Books,Complaint,Resolved,39,Online Banking,1
39,F,Married,Medium,255.56,Electronics,Inquiry,Unresolved,39,Online Banking,1
39,F,Married,Medium,255.56,Electronics,Complaint,Resolved,39,Online Banking,1
39,F,Married,Medium,315.8,Furniture,Inquiry,Unresolved,39,Online Banking,1
39,F,Married,Medium,315.8,Furniture,Complaint,Resolved,39,Online Banking,1
64,M,Married,Medium,84.67,Books,None,No Issue,45,Online Banking,0
64,M,Married,Medium,48.52,Books,None,No Issue,45,Online Banking,0
64,M,Married,Medium,260.54,Books,None,No Issue,45,Online Banking,0
64,M,Married,Medium,210.88,Furniture,None,No Issue,45,Online Banking,0
64,M,Married,Medium,179.79,Books,None,No Issue,45,Online Banking,0
64,M,Married,Medium,457.76,Clothing,None,No Issue,45,Online Banking,0
64,M,Married,Medium,219.09,Electronics,None,No Issue,45,Online Banking,0
43,M,Married,High,114.54,Books,Complaint,Unresolved,6,Website,0
43,M,Married,High,114.54,Books,Feedback,Resolved,6,Website,0
43,M,Married,High,221.19,Groceries,Complaint,Unresolved,6,Website,0
43,M,Married,High,221.19,Groceries,Feedback,Resolved,6,Website,0
43,M,Married,High,290.31,Electronics,Complaint,Unresolved,6,Website,0
43,M,Married,High,290.31,Electronics,Feedback,Resolved,6,Website,0
43,M,Married,High,240.01,Books,Complaint,Unresolved,6,Website,0
43,M,Married,High,240.01,Books,Feedback,Resolved,6,Website,0
43,M,Married,High,60.51,Electronics,Complaint,Unresolved,6,Website,0
43,M,Married,High,60.51,Electronics,Feedback,Resolved,6,Website,0
43,M,Married,High,343.69,Electronics,Complaint,Unresolved,6,Website,0
43,M,Married,High,343.69,Electronics,Feedback,Resolved,6,Website,0
34,F,Single,Low,150.23,Groceries,Complaint,Resolved,8,Online Banking,0
34,F,Single,Low,150.23,Groceries,Inquiry,Resolved,8,Online Banking,0
34,F,Single,Low,478.77,Furniture,Complaint,Resolved,8,Online Banking,0
34,F,Single,Low,478.77,Furniture,Inquiry,Resolved,8,Online Banking,0
34,F,Single,Low,464.52,Furniture,Complaint,Resolved,8,Online Banking,0
34,F,Single,Low,464.52,Furniture,Inquiry,Resolved,8,Online Banking,0
34,F,Single,Low,391.41,Groceries,Complaint,Resolved,8,Online Banking,0
34,F,Single,Low,391.41,Groceries,Inquiry,Resolved,8,Online Banking,0
34,F,Single,Low,86.29,Groceries,Complaint,Resolved,8,Online Banking,0
34,F,Single,Low,86.29,Groceries,Inquiry,Resolved,8,Online Banking,0
34,F,Single,Low,130.84,Books,Complaint,Resolved,8,Online Banking,0
34,F,Single,Low,130.84,Books,Inquiry,Resolved,8,Online Banking,0
37,M,Married,High,390.4,Clothing,Feedback,Unresolved,27,Online Banking,1
37,M,Married,High,390.4,Clothing,Inquiry,Resolved,27,Online Banking,1
37,M,Married,High,119.38,Groceries,Feedback,Unresolved,27,Online Banking,1
37,M,Married,High,119.38,Groceries,Inquiry,Resolved,27,Online Banking,1
37,M,Married,High,446.8,Books,Feedback,Unresolved,27,Online Banking,1
37,M,Married,High,446.8,Books,Inquiry,Resolved,27,Online Banking,1
51,F,Widowed,Medium,336.18,Electronics,Inquiry,Resolved,12,Mobile App,0
51,F,Widowed,Medium,336.18,Electronics,Feedback,Resolved,12,Mobile App,0
58,F,Divorced,Medium,324.7,Groceries,Complaint,Resolved,21,Website,0
58,F,Divorced,Medium,288.64,Electronics,Complaint,Resolved,21,Website,0
58,F,Divorced,Medium,437.63,Electronics,Complaint,Resolved,21,Website,0
58,F,Divorced,Medium,313.57,Books,Complaint,Resolved,21,Website,0
58,F,Divorced,Medium,25.51,Furniture,Complaint,Resolved,21,Website,0
58,F,Divorced,Medium,377.85,Furniture,Complaint,Resolved,21,Website,0
50,F,Widowed,Medium,379.03,Books,Feedback,Unresolved,38,Online Banking,0
50,F,Widowed,Medium,379.03,Books,Feedback,Resolved,38,Online Banking,0
50,F,Widowed,Medium,75.11,Furniture,Feedback,Unresolved,38,Online Banking,0
50,F,Widowed,Medium,75.11,Furniture,Feedback,Resolved,38,Online Banking,0
54,F,Divorced,Low,204.64,Clothing,None,No Issue,4,Mobile App,0
54,F,Divorced,Low,341.65,Groceries,None,No Issue,4,Mobile App,0
54,F,Divorced,Low,183.07,Books,None,No Issue,4,Mobile App,0
54,F,Divorced,Low,12.61,Groceries,None,No Issue,4,Mobile App,0
24,M,Widowed,High,99.58,Clothing,None,No Issue,25,Mobile App,0
